TITULO_ORIGINAL;CRT;DATA_REQUERIMENTO_CRT;DATA_EMISSAO_CRT;DATA_VALIDADE_CRT;SITUACAO_CRT;PAIS;PRODUTO_SERVICO_ANUNCIADO;TIPO_PUBLICIDADE;QTD_VERSOES;CRTS_VERSOES;CLASSIFICACAO_OBRA;SEGMENTO;DURACAO_SEGUNDOS;PRODUTOR;DIRETOR;AGENCIA;CNPJ_AGENCIA;ANUNCIANTE;CNPJ_ANUNCIANTE;REQUERENTE;REGISTRO_ANCINE_REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
"""FASTBACK""";20250152320000;20/05/2025;02/06/2025;20/05/2026;REGISTRADO;;FIAT FASTBACK;COMUM;50;20250152320016|20250152320024|20250152320032|20250152320040|20250152320059|20250152320067|20250152320075|20250152320083|20250152320091|20250152320105|20250152320113|20250152320121|20250152320130|20250152320148|20250152320156|20250152320164|20250152320172|20250152320180|20250152320199|20250152320202|20250152320210|20250152320229|20250152320237|20250152320245|20250152320253|20250152320261|20250152320270|20250152320288|20250152320296|20250152320300|20250152320318|20250152320326|20250152320334|20250152320342|20250152320350|20250152320369|20250152320377|20250152320385|20250152320393|20250152320407|20250152320415|20250152320423|20250152320431|20250152320440|20250152320458|20250152320466|20250152320474|20250152320482|20250152320490|20250152320504;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;OUTROS MERCADOS;30;ESTRATECHGIA AUTOMACAO PRODUCAO E DISTRIBUICAO PUBLICITARIA LTDA;MARCELO GEMIGNANI DE CAMARGO;LEO BURNETT NEO COMUNICACAO LTDA.;10.389.403/0001-28;STELLANTIS AUTOMOVEIS BRASIL LTDA.;16.701.716/0001-56;ESTRATECHGIA AUTOMACAO PRODUCAO E DISTRIBUICAO PUBLICITARIA LTDA;49790;41.866.980/0001-97;SP;SAO PAULO
"""FEIRÃO DE FÁBRICA POA""";20250154300007;22/05/2025;02/06/2025;22/05/2026;REGISTRADO;;FIAT FASTBACK, FIAT PULSE E FIAT ARGO;COMUM;50;20250154300012|20250154300020|20250154300039|20250154300047|20250154300055|20250154300063|20250154300071|20250154300080|20250154300098|20250154300101|20250154300110|20250154300128|20250154300136|20250154300144|20250154300152|20250154300160|20250154300179|20250154300187|20250154300195|20250154300209|20250154300217|20250154300225|20250154300233|20250154300241|20250154300250|20250154300268|20250154300276|20250154300284|20250154300292|20250154300306|20250154300314|20250154300322|20250154300330|20250154300349|20250154300357|20250154300365|20250154300373|20250154300381|20250154300390|20250154300403|20250154300411|20250154300420|20250154300438|20250154300446|20250154300454|20250154300462|20250154300470|20250154300489|20250154300497|20250154300500;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;OUTROS MERCADOS;30;ESTRATECHGIA AUTOMACAO PRODUCAO E DISTRIBUICAO PUBLICITARIA LTDA;MARCELO GEMIGNANI DE CAMARGO;LEO BURNETT NEO COMUNICACAO LTDA.;10.389.403/0001-28;STELLANTIS AUTOMOVEIS BRASIL LTDA.;16.701.716/0001-56;ESTRATECHGIA AUTOMACAO PRODUCAO E DISTRIBUICAO PUBLICITARIA LTDA;49790;41.866.980/0001-97;SP;SAO PAULO
"""MOBI""";20250152350007;20/05/2025;02/06/2025;20/05/2026;REGISTRADO;;FIAT MOBI;COMUM;50;20250152350012|20250152350020|20250152350039|20250152350047|20250152350055|20250152350063|20250152350071|20250152350080|20250152350098|20250152350101|20250152350110|20250152350128|20250152350136|20250152350144|20250152350152|20250152350160|20250152350179|20250152350187|20250152350195|20250152350209|20250152350217|20250152350225|20250152350233|20250152350241|20250152350250|20250152350268|20250152350276|20250152350284|20250152350292|20250152350306|20250152350314|20250152350322|20250152350330|20250152350349|20250152350357|20250152350365|20250152350373|20250152350381|20250152350390|20250152350403|20250152350411|20250152350420|20250152350438|20250152350446|20250152350454|20250152350462|20250152350470|20250152350489|20250152350497|20250152350500;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;OUTROS MERCADOS;30;ESTRATECHGIA AUTOMACAO PRODUCAO E DISTRIBUICAO PUBLICITARIA LTDA;MARCELO GEMIGNANI DE CAMARGO;LEO BURNETT NEO COMUNICACAO LTDA.;10.389.403/0001-28;STELLANTIS AUTOMOVEIS BRASIL LTDA.;16.701.716/0001-56;ESTRATECHGIA AUTOMACAO PRODUCAO E DISTRIBUICAO PUBLICITARIA LTDA;49790;41.866.980/0001-97;SP;SAO PAULO
"""PULSE""";20250152330006;20/05/2025;02/06/2025;20/05/2026;REGISTRADO;;FIAT PULSE;COMUM;50;20250152330011|20250152330020|20250152330038|20250152330046|20250152330054|20250152330062|20250152330070|20250152330089|20250152330097|20250152330100|20250152330119|20250152330127|20250152330135|20250152330143|20250152330151|20250152330160|20250152330178|20250152330186|20250152330194|20250152330208|20250152330216|20250152330224|20250152330232|20250152330240|20250152330259|20250152330267|20250152330275|20250152330283|20250152330291|20250152330305|20250152330313|20250152330321|20250152330330|20250152330348|20250152330356|20250152330364|20250152330372|20250152330380|20250152330399|20250152330402|20250152330410|20250152330429|20250152330437|20250152330445|20250152330453|20250152330461|20250152330470|20250152330488|20250152330496|20250152330500;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;OUTROS MERCADOS;30;ESTRATECHGIA AUTOMACAO PRODUCAO E DISTRIBUICAO PUBLICITARIA LTDA;MARCELO GEMIGNANI DE CAMARGO;LEO BURNETT NEO COMUNICACAO LTDA.;10.389.403/0001-28;STELLANTIS AUTOMOVEIS BRASIL LTDA.;16.701.716/0001-56;ESTRATECHGIA AUTOMACAO PRODUCAO E DISTRIBUICAO PUBLICITARIA LTDA;49790;41.866.980/0001-97;SP;SAO PAULO
"""STRADA""";20250152360002;20/05/2025;02/06/2025;20/05/2026;REGISTRADO;;FIAT STRADA;COMUM;50;20250152360018|20250152360026|20250152360034|20250152360042|20250152360050|20250152360069|20250152360077|20250152360085|20250152360093|20250152360107|20250152360115|20250152360123|20250152360131|20250152360140|20250152360158|20250152360166|20250152360174|20250152360182|20250152360190|20250152360204|20250152360212|20250152360220|20250152360239|20250152360247|20250152360255|20250152360263|20250152360271|20250152360280|20250152360298|20250152360301|20250152360310|20250152360328|20250152360336|20250152360344|20250152360352|20250152360360|20250152360379|20250152360387|20250152360395|20250152360409|20250152360417|20250152360425|20250152360433|20250152360441|20250152360450|20250152360468|20250152360476|20250152360484|20250152360492|20250152360506;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;OUTROS MERCADOS;30;ESTRATECHGIA AUTOMACAO PRODUCAO E DISTRIBUICAO PUBLICITARIA LTDA;MARCELO GEMIGNANI DE CAMARGO;LEO BURNETT NEO COMUNICACAO LTDA.;10.389.403/0001-28;STELLANTIS AUTOMOVEIS BRASIL LTDA.;16.701.716/0001-56;ESTRATECHGIA AUTOMACAO PRODUCAO E DISTRIBUICAO PUBLICITARIA LTDA;49790;41.866.980/0001-97;SP;SAO PAULO
"""TITANO""";20250152370008;20/05/2025;02/06/2025;20/05/2026;REGISTRADO;;FIAT TITANO;COMUM;50;20250152370013|20250152370021|20250152370030|20250152370048|20250152370056|20250152370064|20250152370072|20250152370080|20250152370099|20250152370102|20250152370110|20250152370129|20250152370137|20250152370145|20250152370153|20250152370161|20250152370170|20250152370188|20250152370196|20250152370200|20250152370218|20250152370226|20250152370234|20250152370242|20250152370250|20250152370269|20250152370277|20250152370285|20250152370293|20250152370307|20250152370315|20250152370323|20250152370331|20250152370340|20250152370358|20250152370366|20250152370374|20250152370382|20250152370390|20250152370404|20250152370412|20250152370420|20250152370439|20250152370447|20250152370455|20250152370463|20250152370471|20250152370480|20250152370498|20250152370501;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;OUTROS MERCADOS;30;ESTRATECHGIA AUTOMACAO PRODUCAO E DISTRIBUICAO PUBLICITARIA LTDA;MARCELO GEMIGNANI DE CAMARGO;LEO BURNETT NEO COMUNICACAO LTDA.;10.389.403/0001-28;STELLANTIS AUTOMOVEIS BRASIL LTDA.;16.701.716/0001-56;ESTRATECHGIA AUTOMACAO PRODUCAO E DISTRIBUICAO PUBLICITARIA LTDA;49790;41.866.980/0001-97;SP;SAO PAULO
"""TORO""";20250152340001;20/05/2025;02/06/2025;20/05/2026;REGISTRADO;;FIAT TORO;COMUM;50;20250152340017|20250152340025|20250152340033|20250152340041|20250152340050|20250152340068|20250152340076|20250152340084|20250152340092|20250152340106|20250152340114|20250152340122|20250152340130|20250152340149|20250152340157|20250152340165|20250152340173|20250152340181|20250152340190|20250152340203|20250152340211|20250152340220|20250152340238|20250152340246|20250152340254|20250152340262|20250152340270|20250152340289|20250152340297|20250152340300|20250152340319|20250152340327|20250152340335|20250152340343|20250152340351|20250152340360|20250152340378|20250152340386|20250152340394|20250152340408|20250152340416|20250152340424|20250152340432|20250152340440|20250152340459|20250152340467|20250152340475|20250152340483|20250152340491|20250152340505;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;OUTROS MERCADOS;30;ESTRATECHGIA AUTOMACAO PRODUCAO E DISTRIBUICAO PUBLICITARIA LTDA;MARCELO GEMIGNANI DE CAMARGO;STELLANTIS AUTOMOVEIS BRASIL LTDA.;16.701.716/0001-56;ESTRATECHGIA AUTOMACAO PRODUCAO E DISTRIBUICAO PUBLICITARIA LTDA;41.866.980/0001-97;ESTRATECHGIA AUTOMACAO PRODUCAO E DISTRIBUICAO PUBLICITARIA LTDA;49790;41.866.980/0001-97;SP;SAO PAULO
0107 ITALO 2025;20250198560004;27/06/2025;27/06/2025;27/06/2026;REGISTRADO;;SUPERMERCADO;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;KLOCHINSKI E FIORI LTDA;BRUNO FIORI GOMES DA SILVA;FLORENCA COMUNICACAO LTDA;21.707.107/0001-44;ÍTALO SUPERMERCADOS;04.768.477/0002-53;KLOCHINSKI E FIORI LTDA;43704;17.914.928/0001-84;PR;FRANCISCO BELTRAO
0107 ITALO 2025;20250200270004;30/06/2025;30/06/2025;30/06/2026;REGISTRADO;;SUPERMERCADO;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;KLOCHINSKI E FIORI LTDA;BRUNO FIORI GOMES DA SILVA;FLORENCA COMUNICACAO LTDA;21.707.107/0001-44;ÍTALO SUPERMERCADOS;04.768.477/0002-53;KLOCHINSKI E FIORI LTDA;43704;17.914.928/0001-84;PR;FRANCISCO BELTRAO
0306 SUPERDIA 2025;20250167470003;02/06/2025;02/06/2025;02/06/2026;REGISTRADO;;SUPERMERCADO;COMUM;;;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;KLOCHINSKI E FIORI LTDA;BRUNO FIORI GOMES DA SILVA;FLORENCA COMUNICACAO LTDA;21.707.107/0001-44;ÍTALO SUPERMERCADOS LTDA;04.768.477/0019-00;KLOCHINSKI E FIORI LTDA;43704;17.914.928/0001-84;PR;FRANCISCO BELTRAO
