TITULO_ORIGINAL;CRT;DATA_REQUERIMENTO_CRT;DATA_EMISSAO_CRT;DATA_VALIDADE_CRT;SITUACAO_CRT;PAIS;PRODUTO_SERVICO_ANUNCIADO;TIPO_PUBLICIDADE;QTD_VERSOES;CRTS_VERSOES;CLASSIFICACAO_OBRA;SEGMENTO;DURACAO_SEGUNDOS;PRODUTOR;DIRETOR;AGENCIA;CNPJ_AGENCIA;ANUNCIANTE;CNPJ_ANUNCIANTE;REQUERENTE;REGISTRO_ANCINE_REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
"""Cuidar Souza Lima Marcio";20240343520004;07/10/2024;18/10/2024;07/10/2025;EXPIRADO;;Institucional;COMUM;5;20240343520010|20240343520028|20240343520036|20240343520044|20240343520052;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;LARUCCIA PRODUCOES LTDA;MARCELLO REIS LARUCCIA;;NÃO INFORMADO;SOUZA LIMA TERCEIRIZACOES LTDA.;07.210.221/0001-33;LARUCCIA PRODUCOES LTDA;41959;30.396.058/0001-67;SP;SAO PAULO
*BLACK DINIZ*;20240368540009;27/10/2024;27/10/2024;27/10/2025;EXPIRADO;;Institucional;COMUM;3;20240368540014|20240368540022|20240368540030;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);7;THIAGO FRANCO CORREA LTDA;THIAGO FRANCO CORREA;;NÃO INFORMADO;ALZIRENE GOMES DINIZ - EPP;14.725.076/0001-99;THIAGO FRANCO CORREA LTDA;54281;43.267.557/0001-04;PR;PONTA GROSSA
03A 1905 ATACADAO;20190153050008;03/05/2019;15/10/2024;03/05/2020;EXPIRADO;;VAREJO;COMUM;5;20190153050012|20190153050020|20190153050039|20190153050047|20190153050055;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);30;DMP MARKETING E PROMOÇÃO LTDA;CARLOS DE OLIVEIRA TRINDADE;;NÃO INFORMADO;ATACADAO S.A.;75.315.333/0001-09;DMP MARKETING E PROMOÇÃO LTDA;16394;08.723.626/0001-38;RJ;RIO DE JANEIRO
06 momentos;20240367990000;25/10/2024;31/10/2024;25/10/2025;EXPIRADO;;Clube Social;COMUM;3;20240367990016|20240367990024|20240367990032;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);60;VIVIAN FIRMINO AMODIO PRODUCOES LTDA;VIVIAN FIRMINO AMODIO;PEACE MARKETING LTDA;09.397.725/0001-30;ASSOCIACAO CLUBE WAVE 1;48.221.348/0001-35;VIVIAN FIRMINO AMODIO PRODUCOES LTDA;44788;35.165.739/0001-38;SP;SAO PAULO
07 VAREJO BAIANAO 01 50;20240346260003;08/10/2024;18/10/2024;08/10/2025;EXPIRADO;;Varejo;COMUM;50;20240346260019|20240346260027|20240346260035|20240346260043|20240346260051|20240346260060|20240346260078|20240346260086|20240346260094|20240346260108|20240346260116|20240346260124|20240346260132|20240346260140|20240346260159|20240346260167|20240346260175|20240346260183|20240346260191|20240346260205|20240346260213|20240346260221|20240346260230|20240346260248|20240346260256|20240346260264|20240346260272|20240346260280|20240346260299|20240346260302|20240346260310|20240346260329|20240346260337|20240346260345|20240346260353|20240346260361|20240346260370|20240346260388|20240346260396|20240346260400|20240346260418|20240346260426|20240346260434|20240346260442|20240346260450|20240346260469|20240346260477|20240346260485|20240346260493|20240346260507;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;LIFE NEGOCIOS CRIATIVOS EIRELI;JOSE JORGE LAGO CARDOSO JUNIOR;;NÃO INFORMADO;RAFAEL BACETTO LTDA;36.213.646/0001-02;LIFE NEGOCIOS CRIATIVOS EIRELI;49743;43.409.776/0001-72;BA;SALVADOR
1 ANO DE BRASIL B;20240342180005;04/10/2024;15/10/2024;04/10/2025;EXPIRADO;;Varejo;COMUM;50;20240342180010|20240342180029|20240342180037|20240342180045|20240342180053|20240342180061|20240342180070|20240342180088|20240342180096|20240342180100|20240342180118|20240342180126|20240342180134|20240342180142|20240342180150|20240342180169|20240342180177|20240342180185|20240342180193|20240342180207|20240342180215|20240342180223|20240342180231|20240342180240|20240342180258|20240342180266|20240342180274|20240342180282|20240342180290|20240342180304|20240342180312|20240342180320|20240342180339|20240342180347|20240342180355|20240342180363|20240342180371|20240342180380|20240342180398|20240342180401|20240342180410|20240342180428|20240342180436|20240342180444|20240342180452|20240342180460|20240342180479|20240342180487|20240342180495|20240342180509;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;30;STINK SP PRODUCAO DE FILMES LTDA.;GIORDANO MAESTRELLI ZARNICINSKI;ASIA PUBLICIDADE S.A;48.822.245/0001-20;GREAT WALL MOTOR BRASIL LTDA;42.611.727/0001-55;STINK SP PRODUCAO DE FILMES LTDA.;24192;17.704.380/0001-48;SP;SAO PAULO
10 - VENDAS - 03/11/24;20240362230008;22/10/2024;22/10/2024;22/10/2025;EXPIRADO;;TITULO DE CAPITALIZAÇÃO;COMUM;2;20240362230013|20240362230021;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;10;BATUTA FILMES LTDA;ALEXANDRE MILIANI;MRW PARTICIPACOES SOROCABA LTDA - EPP;21.825.829/0001-01;BANCO DE OLHOS DE SOROCABA;50.795.566/0001-25;BATUTA FILMES LTDA;2834;07.026.323/0001-01;SP;SOROCABA
10 - VENDAS - 20/10/24;20240343910007;07/10/2024;07/10/2024;07/10/2025;EXPIRADO;;TITULO DE CAPITALIZAÇÃO;COMUM;2;20240343910012|20240343910020;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;10;BATUTA FILMES LTDA;ALEXANDRE MILIANI;MRW PARTICIPACOES SOROCABA LTDA - EPP;21.825.829/0001-01;BANCO DE OLHOS DE SOROCABA;50.795.566/0001-25;BATUTA FILMES LTDA;2834;07.026.323/0001-01;SP;SOROCABA
10 - VENDAS - 27/10/24;20240353480005;15/10/2024;15/10/2024;15/10/2025;EXPIRADO;;TITULO DE CAPITALIZAÇÃO;COMUM;2;20240353480010|20240353480029;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;10;BATUTA FILMES LTDA;ALEXANDRE MILIANI;MRW PARTICIPACOES SOROCABA LTDA - EPP;21.825.829/0001-01;BANCO DE OLHOS DE SOROCABA;50.795.566/0001-25;BATUTA FILMES LTDA;2834;07.026.323/0001-01;SP;SOROCABA
10 - VENDAS - 27/11/24;20240370150000;28/10/2024;28/10/2024;28/10/2025;EXPIRADO;;TITULO DE CAPITALIZAÇÃO;COMUM;11;20240370150015|20240370150023|20240370150031|20240370150040|20240370150058|20240370150066|20240370150074|20240370150082|20240370150090|20240370150104|20240370150112;OBRA AUDIOVISUAL PUBLICITÁRIA BRASILEIRA FILMADA/GRAVADA NO BRASIL;TODOS OS SEGMENTOS DE MERCADO;10;BATUTA FILMES LTDA;ALEXANDRE MILIANI;MRW PARTICIPACOES SOROCABA LTDA - EPP;21.825.829/0001-01;BANCO DE OLHOS DE SOROCABA;50.795.566/0001-25;BATUTA FILMES LTDA;2834;07.026.323/0001-01;SP;SOROCABA
